SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCF_ID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,TOKYO_LAT,TOKYO_LON,TOKYO_GRADE,TOKYO_WIND,TOKYO_PRES,TOKYO_R50_DIR,TOKYO_R50_LONG,TOKYO_R50_SHORT,TOKYO_R30_DIR,TOKYO_R30_LONG,TOKYO_R30_SHORT,TOKYO_LAND,CMA_LAT,CMA_LON,CMA_CAT,CMA_WIND,CMA_PRES,HKO_LAT,HKO_LON,HKO_CAT,HKO_WIND,HKO_PRES,KMA_LAT,KMA_LON,KMA_CAT,KMA_WIND,KMA_PRES,KMA_R50_DIR,KMA_R50_LONG,KMA_R50_SHORT,KMA_R30_DIR,KMA_R30_LONG,KMA_R30_SHORT,NEWDELHI_LAT,NEWDELHI_LON,NEWDELHI_GRADE,NEWDELHI_WIND,NEWDELHI_PRES,NEWDELHI_CI,NEWDELHI_DP,NEWDELHI_POCI,REUNION_LAT,REUNION_LON,REUNION_TYPE,REUNION_WIND,REUNION_PRES,REUNION_TNUM,REUNION_CI,REUNION_RMW,REUNION_R34_NE,REUNION_R34_SE,REUNION_R34_SW,REUNION_R34_NW,REUNION_R50_NE,REUNION_R50_SE,REUNION_R50_SW,REUNION_R50_NW,REUNION_R64_NE,REUNION_R64_SE,REUNION_R64_SW,REUNION_R64_NW,BOM_LAT,BOM_LON,BOM_TYPE,BOM_WIND,BOM_PRES,BOM_TNUM,BOM_CI,BOM_RMW,BOM_R34_NE,BOM_R34_SE,BOM_R34_SW,BOM_R34_NW,BOM_R50_NE,BOM_R50_SE,BOM_R50_SW,BOM_R50_NW,BOM_R64_NE,BOM_R64_SE,BOM_R64_SW,BOM_R64_NW,BOM_ROCI,BOM_POCI,BOM_EYE,BOM_POS_METHOD,BOM_PRES_METHOD,NADI_LAT,NADI_LON,NADI_CAT,NADI_WIND,NADI_PRES,WELLINGTON_LAT,WELLINGTON_LON,WELLINGTON_WIND,WELLINGTON_PRES,DS824_LAT,DS824_LON,DS824_STAGE,DS824_WIND,DS824_PRES,TD9636_LAT,TD9636_LON,TD9636_STAGE,TD9636_WIND,TD9636_PRES,TD9635_LAT,TD9635_LON,TD9635_WIND,TD9635_PRES,TD9635_ROCI,NEUMANN_LAT,NEUMANN_LON,NEUMANN_CLASS,NEUMANN_WIND,NEUMANN_PRES,MLC_LAT,MLC_LON,MLC_CLASS,MLC_WIND,MLC_PRES,USA_GUST,BOM_GUST,BOM_GUST_PER,REUNION_GUST,REUNION_GUST_PER,USA_SEAHGT,USA_SEARAD_NE,USA_SEARAD_SE,USA_SEARAD_SW,USA_SEARAD_NW,STORM_SPEED,STORM_DIR
 ,Year, , , , , , ,degrees_north,degrees_east,kts,mb, , ,km,km, , , ,degrees_north,degrees_east, , ,kts,mb,1,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,mb,nmile,nmile,nmile,degrees_north,degrees_east,1,kts,mb, ,nmile,nmile, ,nmile,nmile,1,degrees_north,degrees_east,1,kts,mb,degrees_north,degrees_east, ,kts,mb,degrees_north,degrees_east, ,kts,mb, ,nmile,nmile, ,nmile,nmile,degrees_north,degrees_east, ,kts,mb,1,mb,mb,degrees_north,degrees_east, ,kts,mb,1,1,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,degrees_north,degrees_east, ,kts,mb,1,1,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,nmile,mb,nmile, , ,degrees_north,degrees_east,1,kts,mb,degrees_north,degrees_east,kts,mb,degrees_north,degrees_east, ,kts,mb,degrees_north,degrees_east, ,kts,mb,degrees_north,degrees_east,kts,mb,nmile,degrees_north,degrees_east, ,kts,mb,degrees_north,degrees_east, ,kts,mb,kts,kts,second,kts,second,ft,nmile,nmile,nmile,nmile,kts,degrees
1884177N17124,1884,14,WP,MM,UNNAMED,1884-06-24 16:00:00,NR,16.5,124.0, , , ,main,165,145,___________O___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16.5,124.0,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,280
1884177N17124,1884,14,WP,MM,UNNAMED,1884-06-24 18:00:00,NR,16.5,123.8, , , ,main,145,111,___________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16.5,123.8,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,280
1884177N17124,1884,14,WP,MM,UNNAMED,1884-06-24 21:00:00,NR,16.6,123.5, , , ,main,111,77,___________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16.6,123.5,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,285
1884177N17124,1884,14,WP,MM,UNNAMED,1884-06-25 00:00:00,NR,16.7,123.2, , , ,main,77,44,___________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16.7,123.2,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,285
1884177N17124,1884,14,WP,MM,UNNAMED,1884-06-25 03:00:00,NR,16.8,122.9, , , ,main,44,33,___________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16.8,122.9,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,290
1884177N17124,1884,14,WP,MM,UNNAMED,1884-06-25 04:00:00,NR,16.8,122.8, , , ,main,33,10,___________O___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16.8,122.8,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,295
1884177N17124,1884,14,WP,MM,UNNAMED,1884-06-25 06:00:00,NR,16.9,122.6, , , ,main,10,0,___________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16.9,122.6,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,295
1884177N17124,1884,14,WP,MM,UNNAMED,1884-06-25 09:00:00,NR,17.0,122.3, , , ,main,0,0,___________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17.0,122.3,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,300
1884177N17124,1884,14,WP,MM,UNNAMED,1884-06-25 12:00:00,NR,17.2,122.0, , , ,main,0,0,___________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17.2,122.0,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,300
1884177N17124,1884,14,WP,MM,UNNAMED,1884-06-25 15:00:00,NR,17.3,121.7, , , ,main,0,0,___________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17.3,121.7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,300
1884177N17124,1884,14,WP,MM,UNNAMED,1884-06-25 16:00:00,NR,17.4,121.6, , , ,main,0,0,___________O___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17.4,121.6,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,300
1884177N17124,1884,14,WP,MM,UNNAMED,1884-06-25 18:00:00,NR,17.5,121.4, , , ,main,0,0,___________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17.5,121.4,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,295
1884177N17124,1884,14,WP,MM,UNNAMED,1884-06-25 21:00:00,NR,17.6,121.1, , , ,main,0,0,___________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17.6,121.1,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,295
1884177N17124,1884,14,WP,MM,UNNAMED,1884-06-26 00:00:00,NR,17.8,120.8, , , ,main,0,0,___________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17.8,120.8,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,300
1884177N17124,1884,14,WP,MM,UNNAMED,1884-06-26 03:00:00,NR,17.9,120.5, , , ,main,0,0,___________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17.9,120.5,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,300
1884177N17124,1884,14,WP,MM,UNNAMED,1884-06-26 04:00:00,NR,18.0,120.4, , , ,main,10,10,___________O___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18.0,120.4,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,300
1884177N17124,1884,14,WP,MM,UNNAMED,1884-06-26 06:00:00,NR,18.1,120.2, , , ,main,31,31,___________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18.1,120.2,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,300
1884177N17124,1884,14,WP,MM,UNNAMED,1884-06-26 09:00:00,NR,18.2,120.0, , , ,main,54,54,___________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18.2,120.0,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,300
1884177N17124,1884,14,WP,MM,UNNAMED,1884-06-26 12:00:00,NR,18.4,119.7, , , ,main,90,90,___________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18.4,119.7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,305
1884177N17124,1884,14,WP,MM,UNNAMED,1884-06-26 15:00:00,NR,18.5,119.5, , , ,main,114,114,___________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18.5,119.5,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,305
1884177N17124,1884,14,WP,MM,UNNAMED,1884-06-26 16:00:00,NR,18.6,119.4, , , ,main,128,128,___________O___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18.6,119.4,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,310
1884177N17124,1884,14,WP,MM,UNNAMED,1884-06-26 18:00:00,NR,18.7,119.2, , , ,main,151,151,___________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18.7,119.2,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,310
1884177N17124,1884,14,WP,MM,UNNAMED,1884-06-26 21:00:00,NR,19.0,118.9, , , ,main,191,191,___________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19.0,118.9,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,310
1884177N17124,1884,14,WP,MM,UNNAMED,1884-06-27 00:00:00,NR,19.2,118.7, , , ,main,219,219,___________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19.2,118.7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,315
1884177N17124,1884,14,WP,MM,UNNAMED,1884-06-27 03:00:00,NR,19.4,118.5, , , ,main,247,247,___________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19.4,118.5,7, , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,320
1884177N17124,1884,14,WP,MM,UNNAMED,1884-06-27 04:00:00,TS,19.5,118.4, , , ,main,262,262,___________O___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19.5,118.4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,320
1884177N17124,1884,14,WP,MM,UNNAMED,1884-06-27 06:00:00,TS,19.6,118.3, , , ,main,276,282,___________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19.6,118.3,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,325
1884177N17124,1884,14,WP,MM,UNNAMED,1884-06-27 09:00:00,TS,19.9,118.1, , , ,main,311,311,___________P___, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19.9,118.1,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,335
